tanggal kirim luar kontak	negative
cepat transfer	neutral
gila lemot banget fitur karuan kayak bro	negative
senang akun	positive
kadang eror pas suruh enggak apa apa menunggu besoktapi tolong bantu nomor kasih bintang semoga direspon	negative
oke bagus	neutral
sayaa hubung tapi saldo saya tolong allah capek bgttty yang nyuruh terus pengin gedik	negative
keluh tanggal respon tfon cs ngabisin pulsa jalan	negative
bantu semua urus	negative
kas bintang	neutral
mantulllll	neutral
akun masuk aaldo kembali masuk akun tangal sampai masuk masuk	negative
saya tidak ganti sandi pencet lupa mutarmutar terus sempe berjamjam sayang saldo saya	negative
kesini buruk eror cek transaksi alas eror kuota banyakbeli kuota proses kembali untung untung	negative
tidak fungsional	negative
bantu banget sih	negative
mantapa	neutral
suka tidak alih ovo	negative
terimakasih aplikasi kerjasamanya	positive
yang bagus	negative
tidak handphone deteksi kenapa	negative
alhamdulillah	positive
saldo potong kirim hasil saldo masuk terima	positive
kecewa sintem aman bobol saldo habis mana aman pakai wajah transaksi pakai otp saldo ludes main yang pakai	negative
suka terang proses saldo kurang kirim	positive
duh saya nyangkut eror nipu woi tanggung jawwblah	negative
mntp	neutral
sabar banget pakai ngelagnya mashaallah banget	positive
bagus transaksi mantap	positive
bagussssss	neutral
semoga amanah	positive
transaksi transaksi gagal hubung castemer surves trsbantu	positive
bantu biar buka aplikasi kasih bintang	negative
potong gede banget sampai isi ulang hilang	negative
masalah masuk fitur games nyangkut iklan beli tolong baik	negative
daftar susah akun bom bla bla lapor sampai menunggu hari saya kasih	negative
woi adu suruh buat enggak ada jelas balesannya terima pesan mohon sabar enggak jelas banget sebenarnya niat bantu	positive
banget lemot buka yt resolusi lncar jaya buka lemot kocak vermuk kgk menarik bisnis juga tidak sampah enggak jelas nyaman guna kgk pikirin	negative
cepat multifungsi	neutral
saya sudah gagal dasar ampas	negative
saya coba	negative
saya buka handphone mau lagi kenapa mohon bantu yang buka terima kasih memang kartu tapi sesuai yang pakai skama	negative
jaring putus jaring handphone bagus	positive
tross	neutral
mantap semoga manfaat orang	positive
aman simpan transaksi uang tidak sampai tuju uninstall menyesal	negative
kerja bagus	negative
saya sayay	negative
sulit sekali upgradnyahdipersulithistoryriwayattetep ssajaa tidak upgrademending hapus saja aplikasinyah	negative
ktp	neutral
tolong yang bagaimana aktf kan lagi pakai sampai sekarang tidak kembali	negative
tersendat ubah gagal	neutral
saldo kesodot transaksi	positive
banyak kode sms tolong kembali	negative
transfer tolong tambahkan	negative
sukses saldo tidak isi	negative
bos kenapa isi ulang saya tidak masuk email balsan begitu doangtidak bksan yang detailgmna	negative
isi ulang acount gamasuk lapor jelas	negative
mohon buka lancar	positive
anehga	neutral
salah pas hubung kontak bantu ig tipu admin	negative
raib transaksi yang tolong aman tingkat kembali aju saldo yang hilang	negative
yanto	neutral
ngendap kirim otp nomor aktip	positive
keluh pokok bestlah	neutral
sekarang tunggu proses menit baharu	neutral
lambat merespon keluh isi ulang pulsa masuk tim tindak	negative
mantap cepat nnoraktis	positive
mudah urus	positive
enggak jelas saja ampun dehfitur tambahinpelayanan nihil aduh	negative
bobrok terus isi	negative
delaylemot respon	positive
bagusssssssssssssssssssssssssssssss	neutral
mantap pokok simpel enggak ribet	positive
transaksi tanggal kemarin belum masuk rekeningpihak tanggung jawab	negative
zy zy zy zyyy	neutral
keran	negative
hhh	neutral
lancar laris	positive
ngedaftar terus salah daftar	negative
hilang ambil tanggung	negative
yang baru	negative
aktifasi paylater sibuk	negative
didownlod buka	neutral
sahabat	neutral
begitu bang hilang ku	negative
iya	neutral
bisa pakai sngat bantu	negative
semoga amanah transaksi	positive
transaksi muncul muncul danapaylater	neutral
kecewa emoney saldo masuk saldo akun kurang solusi duh	neutral
buruk isi saldo kirim saldo habiss tolong iya sengaja telan saldo hilang transaksi apa	negative
enggak akun pakai	neutral
bintang proses tari masalah kasih solusi butuh menunggu	negative
akun ku hilang sudah tidak bisa saldo situ benerin	negative
sungguh markotopyyyyyyyyyyyyyyyyyyy	positive
respon lambat susah mereset sandiminta playstore tersediaupdate	neutral
mengirim rekening serasa tipuin	neutral
keren habis	neutral
habis ribet banyak notifikasi	negative
bayar potong google komfirmasi bagus	negative
mantulll	neutral
aneh diupgrade tidak tunggu kerja aneh nama mudah sulit	negative
ampun masak memasuki kartu kartu	negative
puas semoga amanah	positive
mohon maaf kak iring kembang tolong proses loadingnya tingkat transaksi alami semoga baik ytm	positive
yang bantu bagus suka	negative
wah kenapa makin keluh ketimbang puji begitu lagi hdeuh	positive
semakin aneh updateupdate tidak masukloading padahal saldo mas	negative
tolong rusak lodingnya banget	negative
taiikk dar saran duit simpan tingkat aman	negative
punya tidak	negative
sangat kecewa coba gagal	negative
pakai jadi mudahmakasih danasmua jadi cepat gampangyyyytmytmytm	negative
jadikan menabungtapi pas kumpul tarik verifikasi ktpsad saya dapat ktpnyakalau mah paksa pakai ktp nyokap semoga ktp akun saya ubah informasi ktpnya	negative
sistem sibuk	negative
mantap muda transaksi saya sngat puas	positive
hasil masuk rekening riwayat tanggap	positive
maksud ambil pindah akun ktp memfoto saya	negative
mantap admin yy	positive
guna ok banget yyyyy	positive
rangin dana plis	positive
hubungijadi salah tipu langsung tindak lanjutjngan cuman layan nyatingkatkan kramanan nyasudahh banyak sadlo akun hilang	negative
hati hati	neutral
mantap keren	positive
lupa bantu	negative
kerja bagus hati hati waspada butuh medkit maju maju maju	negative
biaya administrasi mahal	positive
puas bagus mudah transaksi apa	positive
hilang akibat lala bayar langgan tagih tampa konfirmasi milik akun bayar tampa konfirmasi milik akun ajak henti sebeb cuman mohon konfirmasi jelas	negative
sih hapus pas ku masuk gagal lupa saldo habis semuaa tolong bantu atas	negative
goodyyyyyyyyyyyyyyyyyyyyyyyyyy	neutral
suka yang puas playlater	neutral
sengaja kasih bintang biar baca potong otomatis beli beli tolong kembali	negative
puas banget transfer pakai mudah juga	positive
saya masuk	negative
kecewa akun beku saldo hilang mana tolong percaya iniytm korban cs tidak tanggung	negative
kacau susah transaksi kacau isi saldo payah habis uang bakar bakar	negative
pas unduh banget jaring	positive
sudah minggu	positive
tokap potong	negative
mantap bosque	positive
enggak	neutral
manfaat semoga aman jaga	positive
transaksi tidak bisa saldo tidak masuk jelek	negative
bagus mati lmpu	negative
kenapa saldo kurang terus tidak transaksi	negative
akun makas	neutral
tks	neutral
gagal ubah	negative
mahal harga pulsa paket installl installl deh menyesal	positive
kecewa banget jamin aman direspon	negative
pinjem tidak	negative
kahsama loggintap lupa tidak bisaaneh woi	negative
buruk saldo untu games bilang saldo masuk updte dana tidak updte mngalami yang	negative
sudah transfer masuk saldo menambah rugi iniapa duit lu ambil todjgn alas eror	negative
kenapa ya masuk akun nomor daftar nama guna yang daftar handphone saya mohon bantu	negative
aman guna yang bobol kalau bobol hnga maslaah anggap guna sedekah kalau bobol juta sudah aman	negative
kagum	positive
bagus anjenng	negative
mayanlah	neutral
senang simpan	negative
kecewa habis tarik balikin	positive
jelekkkkk banget saldo hilang	positive
eror susah baik	negative
gege	neutral
sesuai janji saya sudah masuk norek saya jadi saya kasih lagi depan jangan lagi ytmy saya	negative
aplikasi muas	positive
lupa installl ulang daftar installl daftar	negative
rim dellay tapi nyaman karena biaya adm	negative
semoga percaya nyaman guna	positive
tidak meminta sudah benar	negative
baik lagi aplikasi	negative
akun yang kena	negative
akun pindah bisnis isi salah terus isi	negative
ok bantu	positive
waikkk	neutral
senang banget bolak kirim gampang bangetyyy	positive
kasih bintang karena aplikasih buka tolong baik nasib saldo	neutral
menyesal aplikasi ribet dalam butuh cepat ribet ovo tolong respons admin pesan	negative
goood	neutral
kerja bagus arti sulit mudah majumajumajuuuu musuh terlihatttttttt	negative
tidak cokk saya lupa tidak	negative
cemana potong potong isi saldo potong ku maklum kalian potong tidak kalian	negative
lupa sandi	negative
kecewa banget aplikasibuat unduh mending keburu menyesal saldo sedot sumpah sampah	negative
bintang menjwab	neutral
isi saldo kenapa hars biayaya zz	negative
tidak saya ribet tidak kecewa	negative
bayar cicil montor bayar asil cicil bayar respon cuman kembali langgan kecewa saldo tolong kembali	negative
okeh	neutral
manfaat bantu yyytmy	positive
tidak bagus tidak karuan nomer benar daftar nama	negative
tolong baik suka telat kmasuk	negative
unduh tidak buka untung saldo coba saldo ngatasinnya	positive
kecewa gagal masuk tolong memperbaiki tolong mudah tolong memperbaiki donh	negative
mohon maafsaya mendownload versi terbarumemang yapadahal sudah lanjur isi	negative
beli kuota bayar pakai suruh masuk tapi tidak suruh masuk mengapai	negative
saja	negative
bantu mudah layan tingkat pelayananny	positive
notifikasi hasil masuk rekening terima	positive
pagi kirim syarat ganti nomer malam info kirim email info sampai pakai	negative
sih pas daftar foto selfie bilang koneksi internet wifi bagus jaring lancarr sulit sekaliii	positive
mebantu bayar instan	negative
tidak unduh ulang nyh sudah unduh tidak	negative
yang nyaman	negative
transaksi cepat	positive
sulit akses salah	negative
mana hilang masuk cek aplimasi	negative
jadi tidak upadate inususah banget buat ribet	negative
sulit ku payah	neutral
apknya bagus kakak	negative
ulas bagus	negative
tolong akun nomer daftar guna lainitu menarik tidak akun nipu	negative
bagus bos mudah transaksi potong	positive
sistem sibukkkk	negative
kecewa saldo kirim rekening	positive
ganggu	negative
kerja tani	neutral
puas dngn	positive
saya ganti handphone ilangsaya unduh handphone barupas saya memasuki nomer handphone saya muncul terang nomer pakai maksud nomer saya	negative
tidakbisaupdet	neutral
tolong baik lgino tredaptar lupa tida riset vin kartu nomor	negative
suka debes	positive
kian	neutral
teknis transaksi kembali saldo tunggu saldo bertambahdikembalikan adu pusat bantu tanggap admin ytm	positive
bintang karena pas isi pulsa teman ku gagal mohon baik	negative
depan tingkat layan	positive
assallamu allaikum	neutral
tolol otp masuk	negative
potong kesini susah naro didanay	negative
seru gabut terima kasih	negative
berapa daftar tapi dadak gagal haarus verifikasi enggak jelas banget	negative
enak pakai urus cepat mengunakan	positive
coba yy	positive
aplikasi sulit transper arah masuk alhamdulillah sudah	negative
kompatibel perangkat tapi diinstal enggak bisagimana bossku	neutral
saya saldo hilang lu pade jhn dowload anjinggg saya hangus anjinggg	negative
lupa dah daftar email yang samasudah lanjur isi saldo akun beku saldo hilang	negative
tidak tanggung isi emoney tanggal tidak masuk email tidak pasti	negative
kondusip butuh kendala kirim email cs cuman menunggu	negative
memang benar kesini lemotsinkronisasi parahpusat bantu cs payah menanganj lapor darj guna jelek	negative
bantu saya puas pelayanannyay	negative
kesini ampas kacau lemot ku beli koin dari voya gagal terus jaring rumah ku stabil menit yang isi	negative
bos transaksi hasil saldo saya tambah tolong bantu bosqu	positive
apikasi mantap	positive
sudah isi ulang tidak foto ktpktp rusak gimana upgred	negative
ui ux tidak nyaman kode juga tidak pakai trllu banyak fitur yang tidak pakai lemooooooot	negative
kirim hasil masuk rekening tuju tidak tanggap	positive
mantap cepat aman	positive
aplikasi susah mud minginstalnya bos ku	negative
tidak memengirim uangtapi memengirim orangmana tidak nyapas cs tidak bisagagal terushilang	negative
sungguh bantu tentunga mudah pokok sukayyy	positive
oerbaiki terus kalo kasih pitur pinjam	positive
solusi gampang saat listrik mati malam	positive
guud	neutral
bantu transfer	negative
coba payleterny	positive
cs tidak tiket tiket eror benerin kalau cht cs tiket tidak luah hubung cs haduhh banget nih rugi	negative
bukadengan alas akun baru	neutral
aplikasi tidak buka	negative
bijak	negative
playlater	neutral
masak masuk lupa pencet yang lupa aduh	negative
bantu praktis transaksi	positive
bantu sandi yang lupa	negative
rumit fitur lupa pin daritadi kendala enggak jelas yang buat susah buat	negative
bagus banget aplikasinyay	negative
lanjut proses tuju paham jamin milik tuju afiliasi proses keluh sesuai bijak privasi tiket handphone mohon maaf mohon proses tenang coba menit daftar susah masuk kayak aplikasi ovo kerja	negative
bagus banget maju ewallet trusted indonesia btw mengerti reviewnya jelek bantu banget aplikasi depan bagus kecewa percaya aplikasi	negative
mantap oke	positive
mohon maaf baru akun terus coba tidak	negative
habis transaksi tidak suruh csno juga	negative
coba ulang tidak buka juar	negative
bagusfitur fiturnya lengkapmemudahkan transaksi	positive
belum balikin tanggal umpetin belum balikin gi	negative
kecewa kait kaget tolong unreg kagetkarena saldo selalu habis	positive
sampah kasih nomor tidak kasih kode mengetik kode bilang akun beku sih	negative
tolong baik sistem teranfernya kirim tidak	negative
ok bro	positive
masuk padah hasil	positive
suka bagt	positive
lupa sandi klick lupa sandi cs cs tidak kabar laggi yang benar cs tangan	negative
jadi eenggak masuk butuh banget dengan eenggak bisa karena saldo tidak masuk sampai kapan	negative
bantu situasi apa	negative
isi ulang	negative
bagus keren mantap	positive
bantu proses transaksi beli pulsa	neutral
krim pulsa jamtlg baik	neutral
sudah memper baru sudah masuk tetap tidak masuk alas sinyal pdh wifi masuk akal previkasi clo menyimpan bilang dong bos mslch banyak yang menerima	positive
besssss boleh pokok aman dan amanh	positive
lambat transfer masuk muncut mbanking kirim saldo potong dana enggak ada lemot resah naro	negative
banget transaksi mudah cepat	positive
sudah isi ulang tapi saldo tidak menambah jelek banget	negative
bagus bantu nyaman tidak akun buka masalah masuk lapor tolak nomor handphone terang daftar pilih lapor awal halaman tolong perhati	negative
tolong benerin sistem sibuk	negative
